,,,,,,,
指標名,コンビニ,,,,,,
出典,NAVITIME,,,,,,
年次,2024/01/12取得,,,,,,
URL,https://www.navitime.co.jp/,,,,,,
備考,(2021年度：2342件、2022年度：2305件、2023年度：2301件),,,,,,
,,,,,,,
区,町丁目,エリア,住所,施設名,種類,緯度,経度
中央区,新川1丁目,-,東京都中央区新川1-24-1,ナチュラルローソン 新川一丁目店,ローソン,35.6767553,139.7852181
中央区,京橋1丁目,日八京,東京都中央区京橋1-10-7,ナチュラルローソン 京橋一丁目店,ローソン,35.6785268,139.7726295
中央区,月島4丁目,-,東京都中央区月島4-4-1,ローソン H月島四丁目店,ローソン,35.6611489,139.7837001
中央区,日本橋本町2丁目,日八京,東京都中央区日本橋本町2-3-4,ローソン 日本橋本町二丁目店,ローソン,35.6874401,139.7753047
中央区,銀座1丁目,-,東京都中央区銀座1-13-15,ナチュラルローソン 中央銀座一丁目店,ローソン,35.6731106,139.7690179
中央区,晴海3丁目,-,東京都中央区晴海3-3-3,ローソン 中央晴海三丁目店,ローソン,35.6550206,139.7805844
中央区,銀座7丁目,-,東京都中央区銀座7-16-14,ローソン 銀座七丁目店,ローソン,35.666601,139.7652479
中央区,佃2丁目,-,東京都中央区佃2-2-7,ローソン 佃二丁目店,ローソン,35.6685193,139.7856176
中央区,東日本橋2丁目,-,東京都中央区東日本橋2-4-3,ローソン 東日本橋二丁目店,ローソン,35.6918814,139.7856775
中央区,築地1丁目,-,東京都中央区築地1-1-1,ローソン 新富町メトロピア店,ローソン,35.6712446,139.7726611
中央区,日本橋横山町3丁目,-,東京都中央区日本橋横山町3-4,ローソン 日本橋横山町店,ローソン,35.6919928,139.7817029
中央区,京橋3丁目,日八京,東京都中央区京橋3-1-1-1,ローソン 東京スクエアガーデン店,ローソン,35.6759641,139.7686818
中央区,京橋2丁目,日八京,東京都中央区京橋2-16-1,ローソンサテライト 清水建設新社屋店,ローソン,35.6764704,139.7729556
中央区,日本橋2丁目,日八京,東京都中央区日本橋2-1-21,ナチュラルローソン NL日本橋二丁目店,ローソン,35.682801,139.772402
中央区,日本橋箱崎町9丁目,-,東京都中央区日本橋箱崎町18-10,ローソン 箱崎湊橋店,ローソン,35.680024,139.7851382
中央区,築地3丁目,-,東京都中央区築地3-1-10,ローソン H築地三丁目店,ローソン,35.6693552,139.7744933
中央区,日本橋箱崎町9丁目,-,東京都中央区日本橋箱崎町27-2,ローソン 日本橋箱崎店,ローソン,35.6799449,139.7869558
中央区,日本橋蛎殻町1丁目,-,東京都中央区日本橋蛎殻町1-11-5,ローソン 日本橋蛎殻町一丁目店,ローソン,35.6837576,139.7813833
中央区,銀座4丁目,-,東京都中央区銀座4-14-11,ローソン 東銀座駅前店,ローソン,35.6688142,139.7684427
中央区,築地6丁目,-,東京都中央区築地6-16-1,ローソン 築地六丁目店,ローソン,35.6639333,139.7739996
中央区,築地7丁目,-,東京都中央区築地7-11-5中銀ベル築地マンション,ローソンストア100 LS築地七丁目店,ローソンストア100,35.6656639,139.774503
中央区,八丁堀2丁目,-,東京都中央区八丁堀2-20-1,ファミリーマート 八丁堀二丁目店,ファミリーマート,35.675879,139.7768874
中央区,新川1丁目,-,東京都中央区新川1-2-8山京ビル,ファミリーマート 茅場町駅東店,ファミリーマート,35.6788067,139.7825968
中央区,銀座5丁目,-,東京都中央区銀座5-12-8,ローソン 王子ホールディングス1号館店,ローソン,35.669269,139.7660865
中央区,日本橋人形町1丁目,-,東京都中央区日本橋人形町1-4-10,ローソン 人形町駅前店,ローソン,35.6859234,139.7816955
中央区,京橋2丁目,日八京,東京都中央区京橋2-2-1,ローソン 京橋エドグラン店,ローソン,35.677464,139.7694431
中央区,銀座4丁目,-,東京都中央区銀座4-11-2,ローソン 銀座四丁目昭和通店,ローソン,35.6702647,139.7681232
中央区,東日本橋2丁目,-,東京都中央区東日本橋2-24-14,ローソン 東日本橋京葉道路店,ローソン,35.6943682,139.7867361
中央区,新川1丁目,-,東京都中央区新川1-28-38,ローソン 東京ダイヤビルディング店,ローソン,35.6753368,139.7839396
中央区,日本橋馬喰町1丁目,-,東京都中央区日本橋馬喰町1-4-14,ローソン 馬喰町駅前店,ローソン,35.6928692,139.7813833
中央区,築地5丁目,-,東京都中央区築地5-1-1,ローソン 国立がんセンター中央病院店,ローソン,35.665797,139.767006
中央区,勝どき4丁目,-,東京都中央区勝どき4丁目6番2号,ローソン パークタワー勝どきミッド店,ローソン,35.6571715,139.7770525
中央区,明石町8丁目,-,東京都中央区明石町8-1,ファミリーマート 聖路加ガーデン店,ファミリーマート,35.6666318,139.7784923
中央区,日本橋室町4丁目,日八京,東京都中央区日本橋室町4-1-6,ファミリーマート 日本橋日銀通り店,ファミリーマート,35.689095,139.7714753
中央区,日本橋室町1丁目,日八京,東京都中央区日本橋室町1-6-1真洋ビル,ファミリーマート 日本橋三越前店,ファミリーマート,35.6850766,139.774693
中央区,月島3丁目,-,東京都中央区月島3-31,ファミリーマート 月島三丁目店,ファミリーマート,35.6608355,139.7787071
中央区,日本橋茅場町1丁目,-,東京都中央区日本橋茅場町1-3-5,ファミリーマート 京王プレッソイン茅場町店,ファミリーマート,35.6808043,139.7803248
中央区,新川2丁目,-,東京都中央区新川2-6-2,ファミリーマート 新川二丁目店,ファミリーマート,35.6765523,139.7813656
中央区,日本橋蛎殻町1丁目,-,東京都中央区日本橋蛎殻町1-36,ファミリーマート 日本橋かきがら町店,ファミリーマート,35.682022,139.7857374
中央区,東日本橋2丁目,-,東京都中央区東日本橋2丁目15番5号VORT東日本橋1階,ファミリーマート 東日本橋二丁目店,ファミリーマート,35.6937903,139.7855177
中央区,日本橋堀留町1丁目,-,東京都中央区日本橋堀留町1-10-11,ファミリーマート 日本橋堀留町一丁目店,ファミリーマート,35.6887158,139.7799253
中央区,日本橋茅場町3丁目,-,東京都中央区日本橋茅場町3丁目12番2号ASKビル1階,ファミリーマート 日本橋茅場町店,ファミリーマート,35.6779212,139.7792305
中央区,八重洲1丁目,日八京,東京都中央区八重洲1丁目5-9,ファミリーマート 八重洲一丁目店,ファミリーマート,35.6817591,139.7713381
中央区,銀座3丁目,-,東京都中央区銀座3-11-19,ファミリーマート 銀座三丁目店,ファミリーマート,35.6711196,139.7690025
中央区,日本橋人形町3丁目,-,東京都中央区日本橋人形町3-4-15,ファミリーマート 日本橋人形町三丁目店,ファミリーマート,35.6860193,139.7811636
中央区,銀座一-一六-六友泉銀座1丁目,-,東京都中央区銀座1-16-6友泉銀座1丁目ビル,ファミリーマート 銀座一丁目店,ファミリーマート,35.6740541,139.7705294
中央区,入船1丁目,-,東京都中央区入船1丁目7-9 リベラ入船,ファミリーマート 入船一丁目店,ファミリーマート,35.672999,139.7781228
中央区,入船3丁目,-,東京都中央区入船3丁目10-9,ファミリーマート 入船三丁目店,ファミリーマート,35.6699826,139.7769097
中央区,佃2丁目,-,東京都中央区佃2丁目12-12,ファミリーマート 佃二丁目店,ファミリーマート,35.6666837,139.7859172
中央区,日本橋大伝馬町4丁目,-,東京都中央区日本橋大伝馬町4-5 凰ビル,ファミリーマート 大伝馬町店,ファミリーマート,35.6902124,139.7786472
中央区,日本橋本町2丁目,日八京,東京都中央区日本橋本町2丁目6番7号,ファミリーマート 日本橋本町二丁目店,ファミリーマート,35.6877532,139.7768144
中央区,日本橋兜町,-,東京都中央区日本橋兜町1番13号先,ファミリーマート かぶと町永代通り店,ファミリーマート,35.6835822,139.7782836
中央区,京橋2丁目,日八京,東京都中央区京橋2丁目9番2号,ファミリーマート 宝町店,ファミリーマート,35.6770038,139.7724481
中央区,勝どき3丁目,-,東京都中央区勝どき3丁目2-3,ファミリーマート 勝どき三丁目店,ファミリーマート,35.6598933,139.7748359
中央区,築地2丁目,-,東京都中央区築地2丁目5番5号,ファミリーマート 泰志築地店,ファミリーマート,35.6691447,139.7735968
中央区,築地5丁目,-,東京都中央区築地5丁目3番1号,ファミリーマート 築地五丁目店,ファミリーマート,35.6645741,139.7660106
中央区,築地6丁目,-,東京都中央区築地6丁目4-10,ファミリーマート 築地六丁目店,ファミリーマート,35.6652162,139.7723565
中央区,日本橋小伝馬町4丁目,-,東京都中央区日本橋小伝馬町13-7,ファミリーマート 小伝馬町大門通り店,ファミリーマート,35.6911606,139.7796258
中央区,月島2丁目,-,東京都中央区月島2丁目14-12,ファミリーマート 月島二丁目店,ファミリーマート,35.6626949,139.7829012
中央区,銀座7丁目,-,東京都中央区銀座7丁目11番12号,ファミリーマート フレッサイン銀座店,ファミリーマート,35.6682474,139.763381
中央区,八丁堀2丁目,-,東京都中央区八丁堀2丁目22-5,ファミリーマート 八丁堀駅前店,ファミリーマート,35.6762955,139.7775986
中央区,日本橋小伝馬町,-,東京都中央区日本橋小伝馬町15番14号,ファミリーマート 小伝馬町鞍掛橋店,ファミリーマート,35.6921164,139.7804446
中央区,京橋3丁目,日八京,東京都中央区京橋3-7-8ホテルインターゲート東京 京橋,ファミリーマート ホテルインターゲート東京 京橋店,ファミリーマート,35.6755146,139.7708546
中央区,八重洲2丁目,日八京,東京都中央区八重洲2丁目10番10号,ファミリーマート 中央八重洲二丁目店,ファミリーマート,35.6757696,139.7677228
中央区,銀座8丁目,-,東京都中央区銀座8丁目10番17号,ファミリーマート 銀座八丁目店,ファミリーマート,35.6681215,139.7625525
中央区,月島3丁目,-,東京都中央区月島3丁目12番4号,ファミリーマート 中央月島三丁目店,ファミリーマート,35.6623318,139.7815581
中央区,日本橋人形町3丁目,-,東京都中央区日本橋人形町3-13-2,ファミリーマート 人形町駅前店,ファミリーマート,35.6869663,139.7827215
中央区,晴海2丁目,-,東京都中央区晴海2丁目5-24晴海センタービル,ファミリーマート 晴海センタービル店,ファミリーマート,35.6554349,139.7827749
中央区,日本橋2丁目,日八京,東京都中央区日本橋2-3-18,ファミリーマート 八重洲さくら通り店,ファミリーマート,35.6813293,139.7716975
中央区,日本橋堀留町2丁目,-,東京都中央区日本橋堀留町2丁目10番12号,ファミリーマート 堀留町二丁目店,ファミリーマート,35.6878026,139.7820426
中央区,八丁堀4丁目,-,東京都中央区八丁堀4丁目8番7号,ファミリーマート 八丁堀四丁目店,ファミリーマート,35.6744834,139.7763943
中央区,銀座8丁目,-,東京都中央区銀座8丁目15番2,ファミリーマート 銀座昭和通り店,ファミリーマート,35.666303,139.7632513
中央区,築地3丁目,-,東京都中央区築地3丁目11ー8,ファミリーマート 築地本願寺前店,ファミリーマート,35.6675902,139.7724164
中央区,京橋3丁目,日八京,東京都中央区京橋3丁目12番1号,ファミリーマート 宝町駅前店,ファミリーマート,35.6747247,139.7717774
中央区,晴海2丁目,-,東京都中央区晴海2丁目3番2号ティアロレジデンス2F,ファミリーマート 晴海二丁目店,ファミリーマート,35.6558925,139.785717
中央区,日本橋室町3丁目,日八京,東京都中央区日本橋室町3丁目2-1,ファミリーマート ファミマ日本橋室町三井タワー店,ファミリーマート,35.6879088,139.772537
中央区,日本橋人形町1丁目,-,東京都中央区日本橋人形町1-8-4,ファミリーマート 日本橋小学校前店,ファミリーマート,35.684523,139.7828014
中央区,日本橋三-九-一日本橋3丁目,-,東京都中央区日本橋3-9-1日本橋3丁目スクエア,ファミリーマート 日本橋三丁目店,ファミリーマート,35.6799253,139.7739241
中央区,日本橋室町2丁目,日八京,東京都中央区日本橋室町2丁目1-1,ファミリーマート 日本橋三井タワー店,ファミリーマート,35.6872787,139.7743225
中央区,銀座1丁目,-,東京都中央区銀座1丁目13-12,ファミリーマート 銀座柳通り店,ファミリーマート,35.673043,139.7691282
中央区,銀座3丁目,-,東京都中央区銀座3丁目10-9,ファミリーマート 銀座松屋通り店,ファミリーマート,35.6709259,139.7678037
中央区,勝どき4丁目,-,東京都中央区勝どき4丁目1-2,ファミリーマート 勝どき駅前店,ファミリーマート,35.6580701,139.7769097
中央区,日本橋箱崎町5丁目,-,東京都中央区日本橋箱崎町32-3,ファミリーマート 日本橋箱崎町店,ファミリーマート,35.6810316,139.7872954
中央区,八重洲2丁目,日八京,東京都中央区八重洲2丁目2番1号,ファミリーマート バスターミナル東京八重洲/S店,ファミリーマート,35.6794084,139.7689311
中央区,日本橋浜町3丁目,-,東京都中央区日本橋浜町3丁目22-1,ファミリーマート 日本橋浜町Fタワー店,ファミリーマート,35.6855541,139.7887335
中央区,湊2丁目,-,東京都中央区湊2丁目5番7,ファミリーマート 湊二丁目店,ファミリーマート,35.6708696,139.7790566
中央区,銀座7丁目,-,東京都中央区銀座7丁目15-3,ファミリーマート 銀座七丁目店,ファミリーマート,35.6673697,139.7655776
中央区,東日本橋3丁目,-,東京都中央区東日本橋3丁目1番4,ファミリーマート 東日本橋三丁目店,ファミリーマート,35.6901105,139.7828286
中央区,晴海1丁目,-,東京都中央区晴海1丁目8-8,ファミリーマート 晴海トリトン店,ファミリーマート,35.6568339,139.7828192
中央区,日本橋本町3丁目,日八京,東京都中央区日本橋本町3丁目1番1号日本橋TIビル1階,ファミリーマート 日本橋本町店,ファミリーマート,35.6880208,139.7741122
中央区,明石町3丁目,-,東京都中央区明石町3-3 新明ビル1階,ファミリーマート 中央明石町店,ファミリーマート,35.6690837,139.7784275
中央区,日本橋本町4丁目,日八京,東京都中央区日本橋本町4-8-16,ファミリーマート 新日本橋駅前店,ファミリーマート,35.6894688,139.7747329
中央区,晴海二ー3丁目,-,東京都中央区晴海2ー3-30,ファミリーマート 晴海二丁目/S店,ファミリーマート,35.655185,139.7847367
中央区,日本橋2丁目,日八京,東京都中央区日本橋2-7-1 東京日本橋タワー B1F,リーベンハウス 東京日本橋タワー店,その他コンビニ,35.681878,139.7742561
中央区,日本橋堀留町1丁目,-,東京都中央区日本橋堀留町1-2-16,デイリーヤマザキ 日本橋堀留町店,デイリーヤマザキ,35.6878692,139.7788868
中央区,日本橋室町,-,東京都中央区日本橋室町4 新日本橋駅1F コンコース,NEWDAYS MINI(ニューデイズミニ) 新日本橋1号店,NewDays,35.6882369,139.7732379
中央区,日本橋蛎殻町1丁目,-,東京都中央区日本橋蛎殻町1丁目15-7,マイチャミー民善商店,その他コンビニ,35.6834468,139.7828014
中央区,日本橋横山町5丁目,-,東京都中央区日本橋横山町5-2,デイリーヤマザキ 馬喰横山駅前店,デイリーヤマザキ,35.6921921,139.7829611
中央区,日本橋室町1丁目,日八京,東京都中央区日本橋室町1-13-4,デイリーヤマザキ 日本橋室町店,デイリーヤマザキ,35.6863592,139.7747786
中央区,日本橋馬喰町,-,東京都中央区日本橋馬喰町1 馬喰町駅B1F コンコース西口側,NEWDAYS MINI(ニューデイズミニ) 馬喰町1号店,NewDays,35.693752,139.7829511
中央区,新川1丁目,-,東京都中央区新川1-16-7,株式会社エムエスツー,社会関連,35.677218,139.7839997
中央区,日本橋室町1丁目,日八京,東京都中央区日本橋室町1-10-8,デイリーヤマザキ 日本橋室町1丁目店,デイリーヤマザキ,35.6853458,139.7758409
中央区,日本橋2丁目,日八京,東京都中央区日本橋2丁目13-12,デイリーヤマザキ日本生命日本橋ビル店,デイリーヤマザキ,35.6806587,139.7756399
中央区,新川1丁目,-,東京都中央区新川1-3-10,コミストキッチン 新川一丁目店,その他コンビニ,35.6784859,139.7816373
中央区,銀座8丁目,-,東京都中央区銀座8-21-1 住友不動産汐留浜離宮ビル 1F,リーベンハウス 浜離宮ビル店,その他コンビニ,35.664114,139.76391
港区,海岸3丁目,-,東京都港区海岸3-14-24,ローソン ポートストア海岸店,ローソン,35.6407306,139.7547263
港区,六本木4丁目,六本木,東京都港区六本木4-9-5,デイリーヤマザキ 六本木交差点店,デイリーヤマザキ,35.6636144,139.7325313
港区,虎ノ門2丁目,虎ノ門,東京都港区虎ノ門2-10-4,ローソン オークラプレステージタワー店,ローソン,35.667087,139.745524
港区,北青山3丁目,-,東京都港区北青山3-6-12,ローソン メトロス表参道店,ローソン,35.6650459,139.7118407
港区,高輪3丁目,-,東京都港区高輪3-26-26 京急品川駅構内,セブンイレブン 京急ST品川上り店,セブンイレブン,35.6284713,139.7387597
港区,港南5丁目,-,東京都港区港南5-2-13,ローソン ポートストア品川店,ローソン,35.6297065,139.7552454
港区,台場2丁目,-,東京都港区台場2丁目3-1,ファミリーマート トレードピアお台場店,ファミリーマート,35.6277404,139.776242
港区,六本木3丁目,六本木,東京都港区六本木3-2-1,セブンイレブン テレビ東京本社店,セブンイレブン,35.6646782,139.7378198
港区,六本木3丁目,六本木,東京都港区六本木3丁目11-10ココ六本木ビル,ファミリーマート 六本木駅前店,ファミリーマート,35.6632884,139.7329703
港区,白金台5丁目,-,東京都港区白金台5-14-1,セブンイレブン 白金台プラチナ通り店,セブンイレブン,35.6385898,139.7227737
港区,西新橋3丁目,虎ノ門,東京都港区西新橋3-19-18,ローソン 慈恵医大本館店,ローソン,35.6635679,139.7513257
港区,虎ノ門4丁目,虎ノ門,東京都港区虎ノ門4丁目1-28,セブンイレブン 虎ノ門タワーズオフィス店,セブンイレブン,35.666221,139.7437465
港区,北青山3丁目,-,東京都港区北青山3丁目2-5,セブンイレブン 北青山青山通り店,セブンイレブン,35.6689331,139.7153897
港区,六本木6丁目,六本木,東京都港区六本木6-10-1,ナチュラルローソン NLS六本木ヒルズ50F店,ローソン,35.660448,139.7292334
港区,麻布台1丁目,虎ノ門,東京都港区麻布台1丁目3番1号タワープラザ4階,ファミリーマート ファミマ麻布台ヒルズ店,ファミリーマート,35.6607581,139.7409436
港区,芝浦4丁目,-,東京都港区芝浦4-19-1,ナチュラルローソン 芝浦アイランドケープ店,ローソン,35.6383781,139.7501192
港区,浜松町2丁目,-,東京都港区浜松町2-4-1,セブンイレブン 世界貿易センタービル南館店,セブンイレブン,35.6551747,139.7563434
港区,三田2丁目,-,東京都港区三田2-21-13,ローソン 麻布三ノ橋店,ローソン,35.6485302,139.73776
港区,六本木7丁目,六本木,東京都港区六本木7丁目13-2,ファミリーマート 六本木七丁目店,ファミリーマート,35.6642788,139.7308351
港区,芝浦1丁目,-,東京都港区芝浦1丁目6-41,ファミリーマート グローバルフロントタワー店,ファミリーマート,35.6475815,139.7549997
港区,港南5丁目,-,東京都港区港南5-4-38,ローソン 品川埠頭店,ローソン,35.6273873,139.7564999
港区,南青山3丁目,-,東京都港区南青山3-1-30,セブンイレブン パソナスクエア店,セブンイレブン,35.6677398,139.7157978
港区,元赤坂1丁目,赤坂,東京都港区元赤坂1-2-7,セブンイレブン 赤坂Kタワー店,セブンイレブン,35.6777869,139.7348263
港区,西麻布4丁目,-,東京都港区西麻布4-1-1,ローソン 西麻布四丁目店,ローソン,35.6593708,139.7232526
港区,六本木3丁目,六本木,東京都港区六本木3-14-9,ファミリーマート 六本木東店,ファミリーマート,35.6622996,139.7348861
港区,西新橋3丁目,虎ノ門,東京都港区西新橋3-19-18,ナチュラルローソン NL慈恵大学病院店,ローソン,35.6635679,139.7513257
港区,高輪3丁目,-,東京都港区高輪3-25-20,セブンイレブン 品川駅前店,セブンイレブン,35.6301768,139.7377999
港区,麻布十番2丁目,-,東京都港区麻布十番2-20-7,セブンイレブン 麻布十番駅前店,セブンイレブン,35.654769,139.7367623
港区,六本木6丁目,六本木,東京都港区六本木6-1-25,ローソン メトロス六本木店,ローソン,35.6628337,139.7314466
港区,北青山1丁目,-,東京都港区北青山1-2-4,ファミリーマート 青山一丁目駅店,ファミリーマート,35.6732012,139.7238188
港区,海岸3丁目,-,東京都港区海岸3丁目9-32,ファミリーマート オンワードベイパークビル店,ファミリーマート,35.6382972,139.753286
港区,海岸2丁目,-,東京都港区海岸2-7-91,ローソンサテライト ポートストア日の出店,ローソン,35.6501284,139.7601345
港区,港南1丁目,-,東京都港区港南1-9-32NTT DATA 品川ビル 別館,ファミリーマート 品川駅港南口店,ファミリーマート,35.630036,139.7412419
港区,芝浦1丁目,-,東京都港区芝浦1-3-2,ローソン 芝浦シーバンス前店,ローソン,35.6505878,139.7560439
港区,六本木5丁目,六本木,東京都港区六本木5-16-4,デイリーヤマザキ 六本木5丁目店,デイリーヤマザキ,35.6618171,139.7355064
港区,西麻布1丁目,-,東京都港区西麻布1-15-4,ローソン 西麻布一丁目店,ローソン,35.6617578,139.7232128
港区,三田3丁目,-,東京都港区三田3丁目13-12三田MTビル,ファミリーマート 三田三丁目店,ファミリーマート,35.643259,139.7430889
港区,南青山2丁目,-,東京都港区南青山2丁目11番17号,セブンイレブン 港区南青山2丁目店,セブンイレブン,35.6717007,139.7216082
港区,西麻布3丁目,-,東京都港区西麻布3丁目24,ファミリーマート 西麻布三丁目店,ファミリーマート,35.6595018,139.7241269
港区,赤坂3丁目,赤坂,東京都港区赤坂3丁目5-5,ファミリーマート 日枝神社前店,ファミリーマート,35.6733826,139.7386471
港区,東新橋2丁目,虎ノ門広域,東京都港区東新橋2-14-1,ナチュラルローソン コモディオ汐留店,ローソン,35.6608564,139.7574304
港区,新橋1丁目,虎ノ門広域,東京都港区新橋1-13-7,セブンイレブン 新橋駅前店,セブンイレブン,35.6676546,139.7582242
港区,浜松町1丁目,-,東京都港区浜松町1-31-1,ローソン 文化放送メディアプラス店,ローソン,35.6569299,139.7571419
港区,新橋2丁目,虎ノ門広域,東京都港区新橋2-19-2新橋藤ビル,ファミリーマート 新橋二丁目店,ファミリーマート,35.6668024,139.7595077
港区,新橋1丁目,虎ノ門広域,東京都港区新橋1丁目11-7新橋センタープレイス,ファミリーマート メトロ新橋駅店,ファミリーマート,35.6673157,139.7592975
港区,芝公園4丁目,-,東京都港区芝公園4-8-1,ローソンS ザ・プリンスパークタワー東京店,ローソン,35.6554792,139.7470809
港区,芝浦3丁目,-,東京都港区芝浦3丁目4-1グランパークプラザ,ファミリーマート 田町グランパーク店,ファミリーマート,35.6435771,139.7458015
港区,赤坂8丁目,赤坂,東京都港区赤坂8丁目10-22,セブンイレブン 赤坂8丁目店,セブンイレブン,35.6703946,139.7272632
港区,東新橋1丁目,虎ノ門広域,東京都港区東新橋1-1-8地先,ファミリーマート 新橋ゆりかもめ店,ファミリーマート,35.6657888,139.7602333
港区,東新橋2丁目,虎ノ門広域,東京都港区東新橋2丁目4-1 サンマリーノ汐留,ファミリーマート 汐留イタリア街店,ファミリーマート,35.6618397,139.7576132
港区,虎ノ門2丁目,虎ノ門,東京都港区虎ノ門2丁目10-1,ファミリーマート 虎ノ門ツインビル店,ファミリーマート,35.667481,139.7451647
港区,海岸3丁目,-,東京都港区海岸3-12-7,セブンイレブン 港区芝浦ふ頭店,セブンイレブン,35.6401847,139.7559917
港区,白金台3丁目,-,東京都港区白金台3丁目16-11,ファミリーマート 白金台三丁目店,ファミリーマート,35.6365407,139.7237913
港区,芝浦1丁目,-,東京都港区芝浦1丁目1番1号,ファミリーマート 浜松町ビルディング店,ファミリーマート,35.6515449,139.7577827
港区,西新橋1丁目,虎ノ門,東京都港区西新橋1丁目1番1号,ファミリーマート ファミマ日比谷フォートタワー店,ファミリーマート,35.6701293,139.7529282
港区,新橋1丁目,虎ノ門広域,東京都港区新橋1丁目18ー1,ミニストップ 新橋1丁目店,ミニストップ,35.6689053,139.755425
港区,白金6丁目,-,東京都港区白金6丁目6ー2,ミニストップ 白金6丁目店,ミニストップ,35.644314,139.7257893
港区,南麻布2丁目,-,東京都港区南麻布2-8-10,セブンイレブン 南麻布店,セブンイレブン,35.6486426,139.7364626
港区,南青山7丁目,-,東京都港区南青山7-3-1,セブンイレブン 港区南青山7丁目店,セブンイレブン,35.6587921,139.715691
港区,六本木5丁目,六本木,東京都港区六本木5丁目2-1,セブンイレブン 六本木5丁目店,セブンイレブン,35.6625271,139.7334193
港区,港南5丁目,-,東京都港区港南5丁目5-30,ファミリーマート 品川埠頭店,ファミリーマート,35.6282411,139.7565544
港区,港南2丁目,-,東京都港区港南2丁目16-5,ファミリーマート 品川グランパサージュ店,ファミリーマート,35.6260803,139.7406938
港区,南青山1丁目,-,東京都港区南青山1丁目1-1,ファミリーマート 青山ツインビル店,ファミリーマート,35.6726937,139.7254053
港区,新橋1丁目,虎ノ門広域,東京都港区新橋1丁目7番1号,ファミリーマート 銀座中央通り店,ファミリーマート,35.6670095,139.7610502
港区,新橋3丁目,虎ノ門広域,東京都港区新橋3-7-9,ファミリーマート 新橋赤レンガ通り店,ファミリーマート,35.6654427,139.754886
港区,赤坂3丁目,赤坂,東京都港区赤坂3-1-6丸の内線赤坂見附駅構内,ローソン メトロス赤坂見附店,ローソン,35.6767946,139.7372686
港区,虎ノ門5丁目,虎ノ門,東京都港区虎ノ門5丁目11番2号,セブンイレブン 神谷町オランダヒルズ店,セブンイレブン,35.6618341,139.7443247
港区,芝浦3丁目,-,東京都港区芝浦3丁目1番1号田町ステーションタワーN 2F,ファミリーマート ファミマムスブ田町店,ファミリーマート,35.6459204,139.7496339
港区,麻布台1丁目,虎ノ門,東京都港区麻布台1-9-8,セブンイレブン 港区飯倉店,セブンイレブン,35.6598179,139.7424758
港区,芝浦4丁目,-,東京都港区芝浦4-10-1,セブンイレブン Iingキャピタルマークタワー店,セブンイレブン,35.6411275,139.7467793
港区,赤坂9丁目,六本木,東京都港区赤坂9-1-2,ローソン NL赤坂通店,ローソン,35.6687748,139.7324252
港区,赤坂9丁目,六本木,東京都港区赤坂9-7-2,セブンイレブン 東京ミッドタウン店,セブンイレブン,35.665261,139.7313081
港区,赤坂2丁目,赤坂,東京都港区赤坂2丁目14-28 赤坂鳳月堂ビル,ファミリーマート 赤坂駅前店,ファミリーマート,35.6725933,139.7371213
港区,六本木1丁目,虎ノ門,東京都港区六本木1丁目9番10号,ファミリーマート ファミマ仙石山森タワー店,ファミリーマート,35.6633131,139.7417982
港区,芝5丁目,-,東京都港区芝5丁目29-14田町日工ビル,ファミリーマート 田町第一京浜店,ファミリーマート,35.6458809,139.7448852
港区,芝公園3丁目,虎ノ門,東京都港区芝公園3-3-1,ローソンS 東京プリンスホテル店,ローソン,35.6588388,139.7481214
港区,港南2丁目,-,東京都港区港南2-14-10,ローソン 品川駅中央口店,ローソン,35.6287032,139.7420479
港区,麻布十番1丁目,-,東京都港区麻布十番1丁目7-1 MGB麻布十番,ファミリーマート 麻布十番一丁目店,ファミリーマート,35.6564828,139.7348263
港区,芝浦3丁目,-,東京都港区芝浦3-5-25,ローソン ベイコート芝浦店,ローソン,35.6429333,139.7464821
港区,台場2丁目,-,東京都港区台場2-4-8,ローソン フジテレビ店,ローソン,35.6267235,139.7743375
港区,台場1丁目,-,東京都港区台場1-7-1,ローソン アクアシティお台場店,ローソン,35.6277248,139.7735652
港区,芝5丁目,-,東京都港区芝5-34-7,ローソン 田町センタービル店,ローソン,35.6462308,139.7469212
港区,赤坂3丁目,赤坂,東京都港区赤坂3-10-12,セブンイレブン 赤坂3丁目みすじ通り店,セブンイレブン,35.6755257,139.7369217
港区,赤坂2丁目,赤坂,東京都港区赤坂2丁目13-1,セブンイレブン 赤坂2丁目店,セブンイレブン,35.6730218,139.7382789
港区,新橋6丁目,虎ノ門広域,東京都港区新橋6丁目16-10,セブンイレブン 御成門駅北店,セブンイレブン,35.6621063,139.7522909
港区,赤坂4丁目,赤坂,東京都港区赤坂4丁目15-1,セブンイレブン 赤坂ガーデンシティ店,セブンイレブン,35.674166,139.7314369
港区,虎ノ門2丁目,虎ノ門,東京都港区虎ノ門2丁目6番3号,セブンイレブン 虎ノ門ヒルズステーションタワー店,セブンイレブン,35.667477,139.7474801
港区,芝公園4丁目,-,東京都港区芝公園4-2-8,ローソンサテライト 東京タワー店,ローソン,35.6585696,139.745484
港区,新橋5丁目,虎ノ門広域,東京都港区新橋5丁目2番10号,ファミリーマート 新橋日比谷通り店,ファミリーマート,35.6640264,139.7532666
港区,北青山1丁目,-,東京都港区北青山1丁目2-3,ファミリーマート ファミマ青山ビル店,ファミリーマート,35.6730257,139.7235934
